subject,class_year,section,theme,subtheme,lesson_link,article_link,homework_link,subtheme_number,umit_id,section_id,theme_id,subtheme_id,speaker_id,course_id,product_id,Месяц 1,month_1,Месяц 2,month_2,Месяц 3,month_3,Месяц 4,month_4,Месяц полугодовой,month_p,Порядок раздела (ГОДОВОЙ),theme_complexity,subtheme_complexity,subtheme_goal_threshold,Порядок тем в разделе (полугодовой),Порядок подтем в теме (подугодовой),На какие баллы (полугодовой)
lit,4,От Шолохова до Твардовского,Лирика Б.Л. Пастернака,Лирика Б.Л. Пастернака,https://umschool.net/lessons/access/8FcQh5k7e3H6CuDJCOcD3q0nysMdx6Cm4NdYy3uk4iqRpUFHI5deHN1,,,1,"1058,1059,1060,1061,1062,1063",179,894,1778,83,,"3994,4036,6991",mar,"3994,4036,6991",,,,,,,,,10,10,1,61,,,
lit,4,От Шукшина и до драматургии второй половины ХХ века,Творчество А.И. Солженицына,Творчество А.И. Солженицына,https://umschool.net/lessons/access/DY0PqIMDKOGEQB5K2RcdFslqudACzTljGKC2AHl1lj4GXHS1l9Kwude,,,1,"1108,1109,1110,1111,1112,1113",180,896,1780,83,,"4162,4204,7075,11207,11245,11283",may,"4162,4204,7075",,,,,,,may*,"11207,11245,11283",11,10,1,40,,,
lit,4,От Шукшина и до драматургии второй половины ХХ века,Проза второй половины XX – XXI в. (для сочинения 12.4),Творчество В.П. Астафьева,https://umschool.net/lessons/access/15fNHZqRz97jvO2NJuqHNL2kknW8I9iFGbK0RUqfsL7YMvqbG6VL4pi,,,1,1118,180,897,1782,83,,"4162,4204,7075",may,"4162,4204,7075",,,,,,,,,11,10,3,40,,,
lit,4,От Шукшина и до драматургии второй половины ХХ века,Творчество В.Г. Распутина,Творчество В.Г. Распутина,https://umschool.net/lessons/access/UxKkFj1doA9YsYvdo6x5Oix1zGEBitLsk85HzMN8xDQHFBfiuzI4bKu,,,1,1127,180,898,1783,83,,"4162,4204,7075",may,"4162,4204,7075",,,,,,,,,11,10,4,40,,,
lit,4,От Шукшина и до драматургии второй половины ХХ века,Поэзия второй половины XX – XXI в. (дополнительно для 10го сочинения),"Лирика второй половины ХХ века: Б.А. Ахмадулина, А.А. Вознесенский",https://umschool.net/lessons/access/LsYoleACk5DE4yqTvd1tr3YGjajzxRCk7rq3njhAXFGbbsHzdYHw9on,,,1,"1130,1144,1145",180,899,3085,83,,"4078,4120,7033,11207,11245,11283",apr,"4078,4120,7033",,,,,,,may*,"11207,11245,11283",11,10,5,61,,,
lit,4,От Шукшина и до драматургии второй половины ХХ века,Поэзия второй половины XX – XXI в. (дополнительно для 10го сочинения),"Лирика второй половины ХХ века: И.А. Бродский, В.С. Высоцкий",https://umschool.net/lessons/access/v5csdPamuhHbKSmPOCFy3hVyiiwdA3XVFHPrFgUX4ARjCODn3jSGgOi,,,1,1131,180,899,3086,83,,"4078,4120,7033,11207,11245,11283",apr,"4078,4120,7033",,,,,,,may*,"11207,11245,11283",11,10,10,61,,,
lit,4,От Шукшина и до драматургии второй половины ХХ века,Поэзия второй половины XX – XXI в. (дополнительно для 10го сочинения),"Лирика второй половины ХХ века: Е.А. Евтушенко, Н.А. Заболоцкий",https://umschool.net/lessons/access/8FlckSaB5S9FDmfS7ExMvIrQUQQOi3b7jwt0qChHcpdnclQADBYu5VL,,,1,"1133,1134,1136,1147,1148",180,899,3087,83,,"4078,4120,7033,11207,11245,11283",apr,"4078,4120,7033",,,,,,,may*,"11207,11245,11283",11,10,2,61,,,
lit,4,Из зарубежной литературы и навыки,Зарубежная литература,Зарубежная литература,https://umschool.net/lessons/access/RalH0Ztwjo6C0IPGAALqnBSU79dC9ZFeOcqotqtF2K03drEpMoV1sRv,,,1,"1201,1202,1204,1210,1212,1215,1216,1218,1232,1237,1242,1243",181,901,1791,83,,"4078,4120,7033",apr,"4078,4120,7033",,,,,,,,,11,10,5,81,,,
mat,4,"Функции, графики. Производная, интеграл, первообразная",Графики функций,Линейная функция,https://umschool.net/lessons/access/C1eZBZ4uyZRtbXUCJ7sjd1vRnKbK6EgqBZoMudZ2QQA3B6cHGsPLCn1,,,1,"301,302",209,1019,2082,54,,"3823,3865,6908,11211,11249,11287",jan,"3823,3865,6908",,,,,,,may*,"11211,11249,11287",11,10,1,81,,,
mat,4,"Функции, графики. Производная, интеграл, первообразная",Графики функций,Парабола,https://umschool.net/lessons/access/vKzCLqgXHp7QwEVKyxim1GwcAuNnxw1xuvLtl9AOSdVlXcEnRusSSoZ,,,1,303,209,1019,2083,54,,"3823,3865,6908,11211,11249,11287",jan,"3823,3865,6908",,,,,,,may*,"11211,11249,11287",11,10,1,81,,,
mat,4,"Функции, графики. Производная, интеграл, первообразная",Графики функций,Гипербола,https://umschool.net/lessons/access/P6v5uewF9BgqwRdOtb4kmXqjRtGvIEZL1Rshhj8WfuRDLkiiBQ2u0X5,,,1,304,209,1019,2084,54,,"3823,3865,6908,11211,11249,11287",jan,"3823,3865,6908",,,,,,,may*,"11211,11249,11287",11,10,11,81,,,
mat,4,"Функции, графики. Производная, интеграл, первообразная",Графики функций,Показательная функция,https://umschool.net/lessons/access/mJWTjov0lmszXNtGTkGKoTeF3Ivo4IinmKVOJV3l46VRxcGGoWNww2w,,,1,308,209,1019,2088,54,,"3823,3865,6908,11188,11279,11333",jan,"3823,3865,6908",,,,,,,mar*,"11188,11279,11333",11,10,9,61,,,
mat,4,"Показательные уравнения и неравенства, логарифмы",Логарифмические выражения (логарифм и его свойства),Логарифмические выражения,https://umschool.net/lessons/access/qwrJUEP9uq8zVmj1VgfComjoMYpGNGYKiD1sFrOWOD9MWfdiWtZfyPj,,,10,405,210,1023,2098,54,,"3823,3865,6908,11188,11279,11333",jan,"3823,3865,6908",,,,,,,mar*,"11188,11279,11333",11,10,8,61,,,
mat,4,"Показательные уравнения и неравенства, логарифмы",Логарифмические уравнения,Логарифмические уравнения,https://umschool.net/lessons/access/Wjxs9OPQ3cneNX8Jxt50ZlbaTx70O2IvQOGXS6TG4dH9VyayUX8UL2a,,,1,"411,412,413",210,1024,2100,54,,"3823,3865,6908,11188,11279,11333",jan,"3823,3865,6908",,,,,,,mar*,"11188,11279,11333",4,10,1,40,,,
mat,4,"Показательные уравнения и неравенства, логарифмы",Логарифмические неравенства,Логарифмические неравенства,https://umschool.net/lessons/access/ZJmYY8WgOxIE1pEdpGdcnourNknxAQfrBDCoip30BmYrThl1u4TvnUb,,,1,414,210,1025,2101,54,,"3823,3865,6908,11188,11279,11333",jan,"3823,3865,6908",,,,,,,mar*,"11188,11279,11333",4,10,2,40,,,
obs,4,Политическая сфера,Политическая система,Власть и ее виды,https://umschool.net/lessons/access/fWiSNopxRKCnF72gn7Q4jqrKB9S5xuPvWshRHBPMCdLeHOl3zyIXmSz,,,8,301,245,1901,2628,65,,"3912,3954,6951,4080,4122,7035",feb,"3912,3954,6951",apr,"4080,4122,7035",,,,,,,4,10,1,40,,,
obs,4,Политическая сфера,Политическая система,Политическая власть,https://umschool.net/lessons/access/KF81ERfqJUBmqGcoI4bXLdZgSPDaEXbIaSNEgfMH9LwYDF273Rg9uqQ,,,2,"302,303",245,1901,2629,65,,"3912,3954,6951,4080,4122,7035",feb,"3912,3954,6951",apr,"4080,4122,7035",,,,,,,4,10,2,40,,,
obs,4,Политическая сфера,Политическая система,Политическая система,https://umschool.net/lessons/access/DRXbmg3nozfcFIHzb5ugP4RG3IrgOdGJoy4zlBaluK6q5ygMHX1t0ve,,,1,"304,316",245,1901,2630,65,,"3912,3954,6951,11316,11317,11339",feb,"3912,3954,6951",,,,,,,apr*,"11316,11317,11339",5,10,1,61,,,
obs,4,Политическая сфера,Политическая система,Подсистемы политической системы,https://umschool.net/lessons/access/Fml73fY1ngaQlnmnL5fmlJhXZLrtTjDVziRWpmJk8XrtOJbhjcVQ4Yq,,,3,"305,306,307,308",245,1901,2631,65,,"3912,3954,6951,11316,11317,11339",feb,"3912,3954,6951",,,,,,,apr*,"11316,11317,11339",5,10,1,40,,,
obs,4,Политическая сфера,Государство,Государство,https://umschool.net/lessons/access/yqpjszyTWWXN2jaPq94M6HbHkLmmN99kqymmS6yjFN2BUItBZKqLYEE,,,5,"310,311,312,313,314,315",245,1198,2632,65,,"3912,3954,6951,11316,11317,11339",feb,"3912,3954,6951",,,,,,,apr*,"11316,11317,11339",5,10,1,40,,,
obs,4,Политическая сфера,Государство,Форма правления (республика),https://umschool.net/lessons/access/Zw4ReNcuF44cAozd7F6Vw0Gar3ULeYH4pgmveABjuCZwRS1L156kDxc,,,4,"317,322",245,1198,2633,65,,"3912,3954,6951",feb,"3912,3954,6951",,,,,,,,,5,10,1,40,,,
obs,4,Политическая сфера,Государство,Форма правления (монархия),https://umschool.net/lessons/access/IOCSF293siLLpLw2cmuk1X77DVVvWhmHeLs5IgO8myc1d53zxWgBLMK,,,6,"318,321",245,1198,2634,65,,"3912,3954,6951",feb,"3912,3954,6951",,,,,,,,,5,10,2,40,,,
obs,4,Политическая сфера,Государство,Форма государственно-территориального устройства,https://umschool.net/lessons/access/CyphpMaglyfRsYp9rkUOjHUH1kXGtzPwQ5uFq39KFWMKzdpDCPJNvzt,,,1,"319,323,324,325",245,1198,2635,65,,"3912,3954,6951",feb,"3912,3954,6951",,,,,,,,,5,10,2,61,,,
obs,4,Политическая сфера,Государство,Политический режим,https://umschool.net/lessons/access/oqXMom5gVUGcDbOyha2T0rncSMpSnUGyH7sHZI0PFJdwBb7086Wvhlf,,,1,320,245,1198,2636,65,,"3912,3954,6951",feb,"3912,3954,6951",,,,,,,,,5,10,3,61,,,
obs,4,Политическая сфера,Государство,Демократия и ее виды,https://umschool.net/lessons/access/XM5BO2ehvpYjfMMQqIXtb9fkDOvve0uYT6bqOCNffWlOT9pMWx8OE1v,,,1,326,245,1198,2637,65,,"3912,3954,6951",feb,"3912,3954,6951",,,,,,,,,6,10,1,40,,,
obs,4,Политическая сфера,Партии и движения,Типологии политических партий,https://umschool.net/lessons/access/ogWBO7Nct3oui2hZPf5YfCtibmloa48TQEDtDJPGfLoLbrIYdieHPmh,,,1,"334,337,339",245,1902,2638,65,,"3912,3954,6951,11316,11317,11339",feb,"3912,3954,6951",,,,,,,apr*,"11316,11317,11339",6,10,1,40,,,
obs,4,Политическая сфера,Партии и движения,Политические партии и их функции,https://umschool.net/lessons/access/ZAFSrGRJF6otbLZl5L1EpZhlaeYEa2cp57okGjoArr7CxYzNQPg1CA3,,,1,"335,336",245,1902,2639,65,,"3912,3954,6951,11316,11317,11339",feb,"3912,3954,6951",,,,,,,apr*,"11316,11317,11339",6,10,1,40,,,
obs,4,Политическая сфера,Партии и движения,Общественно-политические движения,https://umschool.net/lessons/access/1yYtOuCgp5xa7xmzpzUB5Bk8GsgHwnveqnfVw3zqxAVycKzXLPna25l,,,1,342,245,1902,2640,65,,"3912,3954,6951,11316,11317,11339",feb,"3912,3954,6951",,,,,,,apr*,"11316,11317,11339",7,10,1,40,,,
obs,4,Политическая сфера,Выборы и избирательная система,Избирательная система,https://umschool.net/lessons/access/RleJnJFKiiBjsKg7DQ8Mkbhj7o1uxy7Ycfgftb4skWOwtxWhwWgfmwl,,,1,346,245,1203,2641,65,,"3996,4038,6993",mar,"3996,4038,6993",,,,,,,,,7,10,3,40,,,
obs,4,Политическая сфера,Выборы и избирательная система,Типы избирательных систем,https://umschool.net/lessons/access/9Rs366tqdV9OFREPil32k9wHYi39IQ8ZMKt04siephX0bqCvje9zbvo,,,1,"347,348,349",245,1203,2642,65,,"3996,4038,6993",mar,"3996,4038,6993",,,,,,,,,7,10,2,40,,,
obs,4,Политическая сфера,Политическая система,Политический процесс,https://umschool.net/lessons/access/8bHgxTSAlDZxbBUBfBbYVzwphDJLq7yLNiLOJIOXVCaJv8dN0mrJJln,,,1,350,245,1901,2643,65,,"3912,3954,6951,11316,11317,11339",feb,"3912,3954,6951",,,,,,,apr*,"11316,11317,11339",7,10,1,40,,,
obs,4,Политическая сфера,Государство,Характеристики власти,https://umschool.net/lessons/access/5UWkyju3kTgqMlk4waRRALs4njIbxzbxWW1rlUquRMyJKjPLBMjFp8v,,,1,"354,355",245,1198,2644,65,,"3912,3954,6951",feb,"3912,3954,6951",,,,,,,,,1,10,1,40,,,
obs,4,Политическая сфера,Основы и принципы Конституции,Государственный аппарат,https://umschool.net/lessons/access/IndBpbgZkFdNAlSeE1yonSezqMJkgBgIw8SbEXDCSWC5xjjsmW92Ww0,,,1,356,245,1903,2645,65,,"3996,4038,6993,11318,11319,11320",mar,"3996,4038,6993",,,,,,,may*,"11318,11319,11320",1,10,1,40,,,
obs,4,Основы конституционного строя РФ,Основы и принципы Конституции,Основы конституционного строя РФ,https://umschool.net/lessons/access/W50mIopIjAdXbhGmY5ltQYIzuLetPLcCytucWi5Fjkyr41Ityb62mjM,,,1,"401,402,407,408,409,411,412,413,414",246,1903,2646,65,,"3996,4038,6993,11318,11319,11320",mar,"3996,4038,6993",,,,,,,may*,"11318,11319,11320",1,10,1,40,,,
obs,4,Основы конституционного строя РФ,Форма государства РФ,Принципы федерализма в РФ,https://umschool.net/lessons/access/zSYvhCdFVEyqnM1B8T2jyrpO6rOS4Lw82NsbiUie6zdLqCB6aRm1Avn,,,1,"410,415,416,417",246,1787,2648,65,,"3996,4038,6993,11318,11319,11320",mar,"3996,4038,6993",,,,,,,may*,"11318,11319,11320",1,10,1,40,,,
obs,4,Основы конституционного строя РФ,Форма государства РФ,Президент и его полномочия,https://umschool.net/lessons/access/jFa9aZbOeYgNQwFO0GgG0jYPDX4atSW9NxDbpLC1F61ClEr30Xe0xSh,,,1,"419,420,421",246,1787,2650,65,,"3996,4038,6993,11318,11319,11320",mar,"3996,4038,6993",,,,,,,may*,"11318,11319,11320",8,10,1,40,,,
obs,4,Основы конституционного строя РФ,Форма государства РФ,Государственная Дума и ее полномочия,https://umschool.net/lessons/access/tbgs1wVLf9glTyrj1rBrJafDQ9A3WSDSY24JH6W5ZGimjm2h8uLOCev,,,1,"422,425,426",246,1787,2653,65,,"3996,4038,6993,11318,11319,11320",mar,"3996,4038,6993",,,,,,,may*,"11318,11319,11320",9,10,2,81,,,
obs,4,Основы конституционного строя РФ,Форма государства РФ,Совет Федерации и его полномочия,https://umschool.net/lessons/access/1O0n7tteFowsOays1P1t1Il45gHBwhBMpwW1a7FAZAAnhDXCzsPTbtp,,,1,"423,424",246,1787,2652,65,,"3996,4038,6993,11318,11319,11320",mar,"3996,4038,6993",,,,,,,may*,"11318,11319,11320",9,10,1,61,,,
obs,4,Основы конституционного строя РФ,Форма государства РФ,Правительство и его полномочия,https://umschool.net/lessons/access/so9uVm0BtgLN5EjoleCxvMooDWJEuTAQmYw4kqW6KmCI4luOYkOtv1X,,,1,"427,428",246,1787,2654,65,,"3996,4038,6993,11318,11319,11320",mar,"3996,4038,6993",,,,,,,may*,"11318,11319,11320",9,10,1,40,,,
obs,4,Основы конституционного строя РФ,Конституционный статус личности,Верховный и Конституционный суды и их полномочия,https://umschool.net/lessons/access/sLOK245roUmY0ffbhSDBFqAu5OJyinvrmC7to5glsG8KnA51TgRdJt7,,,1,"429,430,431",246,1904,2655,65,,"4080,4122,7035,11318,11319,11320",apr,"4080,4122,7035",,,,,,,may*,"11318,11319,11320",1,10,1,40,,,
obs,4,Основы конституционного строя РФ,Конституционный статус личности,"Категории прав, свобод и обязанностей человека и гражданина",https://umschool.net/lessons/access/7m1SfHezgiofCXdPmtpXmRmluIfvRRh90OAqXDB8ICUGhtltkNhYpCm,,,1,"432,433,434,435,436",246,1904,2656,65,,"4080,4122,7035",apr,"4080,4122,7035",,,,,,,,,1,10,2,40,,,
obs,4,Основы конституционного строя РФ,Конституционный статус личности,Гражданство и его принципы,https://umschool.net/lessons/access/bHMSmHJYqo76Fvk48umkEbMNZKTH4tPxXklk7mSx4Bx2HIdFxKlLIoC,,,1,"437,438",246,1904,2657,65,,"4080,4122,7035",apr,"4080,4122,7035",,,,,,,,,1,10,1,61,,,
obs,4,Основы конституционного строя РФ,Теория государства и права,Способы получения гражданства,https://umschool.net/lessons/access/FNHBbIx66CkoO8trBs3yWsSmnBlc1A59NkbyVHUi8CvvVufChH8KOG1,,,3,439,246,1786,2658,65,,"4080,4122,7035,11318,11319,11320",apr,"4080,4122,7035",,,,,,,may*,"11318,11319,11320",2,10,1,81,,,
obs,4,Право,Теория государства и права,"Право, его признаки и функции",https://umschool.net/lessons/access/APuu6bB2X1CcgM2A1K571c9Vhwr8NhnK0H0lyUWZLGPRIkyaMOTNgjO,,,1,"501,502,503,504,505,507,508",247,1786,2659,65,,"4080,4122,7035,11318,11319,11320",apr,"4080,4122,7035",,,,,,,may*,"11318,11319,11320",1,10,1,40,,,
obs,4,Право,Теория государства и права,Система права и ее элементы,https://umschool.net/lessons/access/TBRqKbJ8SEy58HR4jUvjTmZ6zTXaiPiswN04Xjk0eKWI9LPuXyeuxAE,,,2,"509,510,511",247,1786,2660,65,,"4080,4122,7035,11318,11319,11320",apr,"4080,4122,7035",,,,,,,may*,"11318,11319,11320",1,10,1,40,,,
