subject,class_year,section,theme,subtheme,lesson_link,homework_link,subtheme_number,umit_id,section_id,theme_id,subtheme_id,speaker_id,course_id,mgmonth_id,subtheme_umits,hw_umits,hw_ids,les_id
bio,3,Ботаника,Покрытосеменные,Класс Однодольные + Класс Двудольные,https://umschool.net/lessons/access/Kq3zWd2aoU9DrwJ50LmD3gNM1CnP2aPdewYMYGqdPQKgaQSLMhCIRs2,,,52,31,142,253,9,,"3467,3509,6747",52,"2,5,44,49,50,51,52,65,501,509,512,519,522","196351,196358,196367,196375,196379,196382,196384,196388,196392,196395,196398,196401,196404,196407,196408,196411,196412,196413,196414,196416,196417,196419,196421,196423,196427,196429,196431,196433,196435,196438,196440,196444,196447,196460,196463,196464,196466,196470,196472,196476,196479,196482,196485,196487,196490",39821
bio,3,Ботаника,Органы растений,Корень,https://umschool.net/lessons/access/rUBsScauQBEkgM97wH1ZQr7bKXV3hNrf3xpDhnTIJdfQ9EQSLI655fe,,,"54,55",31,143,254,9,,"3467,3509,6747","54,55","47,49,50,51,53,54,55,56,57,58,60,64,67,68,75,501,509,519,520,522","201681,201696,201697,201698,201700,201702,201704,201705,201707,201709,201711,201714,201716,201718,201720,201721,201725,201727,201728,201730,201733,201737,201740,201741,201743,201745,201746,201749,201751,201754",39824
bio,3,Ботаника,Органы растений,"Побег, лист",https://umschool.net/lessons/access/MoXrBS91LyVU31uK3F7X3X6GehEt2j1cXQVZEbbSxnMc3qkZHqEqwUd,,,"56,64,65,66,67,69",31,143,255,9,,"3467,3509,6747","56,64,65,66,67,69","50,51,52,53,54,56,58,61,63,64,68,74,501,512,519","201699,201701,201703,201706,201708,201710,201712,201713,201715,201717,201722,201723,201726,201729,201731,201734,201736,201739,201742,201744,201747,201748,201750,201752,201753,201756,201757,201758,201759,201760,201762,201765,201767,201770,201771,201773,201775,201777,201780",39844
bio,3,Ботаника,Органы растений,Видоизмененные побеги,https://umschool.net/lessons/access/lCQg65yB0PpEWCBGTolOnXYvzv4NqZoJNBxJnNjczVkEC4hCr9bvc0p,,,57,31,143,256,9,,"3467,3509,6747",57,"56,57,507,509,512,521,522","201910,201911,201912,201913,201914,201915,201922,201923,201924,201925,201926,201927,201928,201931,201932,201933,201934,201935,201936,201937,201938,201939,201941,201944,201946,201947,201952,201954,201956,201976,201982,201984,201997,201998,202005,202008,202011",47722
bio,3,Ботаника,Органы растений,Почки,https://umschool.net/lessons/access/Wv7WvO1upPyqxCHGxIfYa9VUZ3M8450jw1TLoMbjOqAqYxVjM8WgaoN,,,58,31,143,257,9,,"3467,3509,6747",58,"58,501,512,519,520","202007,202013,202016,202020,202023,202025,202028,202033,202034,202035,202036,202038,202041,202042,202043,202045,202046,202048",39846
bio,3,Ботаника,Органы растений,Растительные ткани,https://umschool.net/lessons/access/L8lf1plM0D0u1bGVOxOJmcFV0N7CQOM50DCEXDTCXq615TJQqew4c96,,,"59,60,61,62,63",31,143,258,9,,"3467,3509,6747","59,60,61,62,63","59,60,61,62,63,501,509,512","201782,201784,201787,201795,201798,201803,201806,201809,201811,201814,201817,201818,201819,201821,201825,201953,201957,201958,201972,201974,201977,201979,201981,201985,201987,201990,201994,201995,201999,202001",39855
bio,3,Ботаника,Органы растений,Ствол,https://umschool.net/lessons/access/u6c0lHYNBFGvdE6PL8rdgzOYGdKdH2h4DRPSqbIC2CLz700saMf1ovn,,,68,31,143,259,9,,"3467,3509,6747",68,"50,52,54,56,57,59,60,61,62,63,64,67,68,69,74,501,505,509,510,512","197564,197572,197576,197582,197588,197591,197598,197601,197602,197622,197625,197626,197637,197638,197639,197865,197866,197867,197877,197880,197883,197985,197986,197987,198008,198009,198010,198020,198021,198022,198027,198028,198029,198030,198031,198032",39861
bio,3,Ботаника,Физиология растения,Агроприемы,https://umschool.net/lessons/access/tsEHNtJwnW0E4R2GnRlzMamtKDtG5QoaQb7UKImBuyqTs6ECOPoRzFq,,,"70,71",31,144,260,9,,"3467,3509,6747","70,71","52,55,70,74,75,501,509,518,519,521,522","197678,197681,197684,197687,197689,197693,197697,197699,197701,197705,197711,197712,197715,197718,197721,197723,197725,197731,197733,197737,197740,197742,197744,197747,197751,197753,197757,197768,197772,197775,197779,197798,197802,197806,197815,197817,197819,197822",47711
bio,3,Ботаника,Физиология растения,Физиология растений: тропизм и листопад,https://umschool.net/lessons/access/mcHyXKsGtGDEA6Q2XwWiCACZ7Mg6vSRdDM6hyQhHIHboRCiPh16iWrK,,,"72,73,74",31,144,261,9,,"3467,3509,6747","72,73,74","72,74,501,505,509,519,521,522","196648,196651,196893,196902,196938,196941,196946,196949,196952,196958,196965,196969,196974,196986,197026,197034,197040,197147,197207,197234,197245,197259,197287,197331,197369,197463,197468,197471,197472,197474,197475,197476,197477,197478,197479,197480,197481,197482,197483",39862
bio,3,Ботаника,Физиология растения,Вегетативное размножение,https://umschool.net/lessons/access/7mW3mZ09KFfnq3tf9z1HKOOtarMqmlYjdtk10r8wainNkykjOgA558J,,,75,31,144,262,9,,"3467,3509,6747",75,"70,75,501,510,520","199829,199833,199835,199838,199841,199843,199844,199846,199847,199849,199850,199852,199854,199855,199856,199857,199859,199860,199861,199863,199864,199865,199866,199867,199869,199872,199873,199875,199876,199878,199880,199881,199883,199885,199886,199888,199889,199892,199895,199898,199900,199901,199902,199905,199907",47721
bio,3,Зоология,Простейшие,Простейшие,https://umschool.net/lessons/access/3QPc4l4d5gJzHkZT2Ke0ySoTeQhVkHH72eQbSpV8agJJOFZRpk1wD6s,,,"101,102,103,104,105,106,107,108",32,145,263,9,,"3467,3509,6747","101,102,103,104,105,106,107,108","1,2,3,21,22,101,102,103,104,105,106,107,108,308,309,323,341,501,509,511,512,519,522","212087,212096,212102,212118,212270,212275,212279,212281,212283,212286,212293,212303,212341,212343,212345,212348,212351,212353,212355,212358,212360,212366,212369,212371,212376,212378,212381,212383,212385,212387,212393,212399,212401,212404,212407,212409,212414,212416,212418,212420,212421,212422,212423,212424,212425",30704
bio,3,Зоология,Кишечнополостные,Кишечнополостые (класс гидроидные),https://umschool.net/lessons/access/CRKQpa6IghiFzxeiz3Bj74iTUVlIxeqM5ZECJD4JCpMaSj8yIw6UUaG,,,"109,11",32,146,264,9,,"3467,3509,6747","11,109","102,103,109,113,117,119,123,128,405,406,501,509,519,520,522","227698,227700,227704,227710,227712,227718,227720,227722,227730,227734,227738,227752,227759,227761,227767,227775,227781,227791,227800,227804,227808,227812,227822,227832,227843,227849,227854,227859,227864,227869,227878,227900,227904,227910,227916,227922,227930,227934,227940,227944,227948,227953,227959,227964,227968",30686
bio,3,Зоология,Кишечнополостные,"Кишечнополостные (класс сцифоидные, кораллы)",https://umschool.net/lessons/access/ZZ2WdG4bosSxcmmIHh6s2n5CMTHgR6TIJObYD6ZFs6HG0PMGrWZrBt3,,,"111,112",32,146,265,9,,"3467,3509,6747","111,112","109,110,111,112,117,123,509,519,522","227391,227398,227401,227404,227407,227410,227412,227413,227414,227415,227458,227461,227464,227466,227468,227471,227474,227480,227484,227488,227492,227496,227502,227506,227511,227518,227521,227523,227528,227532,227538,227543,227545,227551,227554,227564,227568,227570,227573",30685
bio,3,Зоология,Плоские черви,Плоские черви (общая характеристика),https://umschool.net/lessons/access/5dK51cRVzOUi9DMLTIRKo2iD8CwzhyyoIu29gbZ7Qr2fyQEqCcHICsO,,,"113,114",32,147,266,9,,"3467,3509,6747","113,114","109,113,114,115,116,117,119,509,519,520,522","243422,243429,243435,243447,243454,243464,243470,243477,243483,243490,243496,243502,243507,243513,243516,243615,243620,243623,243629,243632,243638,243642,243648,243651,243654,243659,243662,243669,243674,243680,243684,243690,243696",30700
bio,3,Зоология,Плоские черви,Плоские черви (представители),https://umschool.net/lessons/access/jeptLtUfooECRAYPfCt9Lw8v58DTPmhf8t3MKato4mLe83a95yJeJFo,,,"115,116",32,147,267,9,,"3467,3509,6747","115,116","113,114,115,116,117,118,466,467,501,509,510","218357,218362,218385,218397,219117,219121,219129,219135,219141,219150,219154,219158,219171,219175,219179,219182,219185,219189,219192,219196,219200,219204,219208,219211",30702
bio,3,Зоология,Круглые черви,Круглые черви,https://umschool.net/lessons/access/sQ1MoSy2p8IcBvas2cUW2ADMCuzwKznswEFPX67lfDWJzIJdX38GLPa,,,"117,118",32,148,268,9,,"3467,3509,6747","117,118","113,114,115,116,117,118,119,121,501,505,509,512,519,522","241027,241050,241078,241091,241105,241116,241128,241140,241149,241176,241247,241264,241317,241355,241375,241405,241426,241445,241470,241488,241510,241562,241618,241689,241706,241720,241730,241756,241773,241785,241798,241806,241820,241847,241867,241887,241912,241965,241986,242004,242019,242030,242044,242059,242077",30688
bio,3,Зоология,Кольчатые черви,Кольчатые черви,https://umschool.net/lessons/access/TStbgvP6x5nAhZxDjVMxXzq6pnAVTUZhiUfnqKNq24rBeK3Ry9ljB8K,,,"119,120,121,122",32,149,269,9,,"3467,3509,6747","119,120,121,122","113,115,117,119,120,122,501,505,519,522","236466,236469,236474,236479,236482,236484,236487,236489,236492,236494,236497,236499,236503,236507,236510,236512,236514,236518,236520,236523,236528,236531,236534,236536,236538,236545,236552,236557,236565,236568,236575,236584,236588,236598,236604,237254",30687
bio,3,Зоология,Моллюски,Моллюски (общая характеристика),https://umschool.net/lessons/access/lvn3OOJir9Sk4xVohI9Nk3aGLS9NpPg1MZ2B1fmiT1vJZDYMC4E7Njd,,,123,32,150,270,9,,"3467,3509,6747",123,"113,117,119,123,124,125,126,128,501,509,519,520,522","240899,240906,240911,240920,240932,240942,240951,240958,240964,240968,240985,240988,240999,241009,241023,241038,241079,241099,241115,241133,241146,241166,241186,241204,241233,241269,241304,242467,242469,242473,242474,242477,242479,242481,242484,242485,242511,242534,242537,242542,242545,242550,242556,242559",30691
bio,3,Зоология,Моллюски,Моллюски (представители),https://umschool.net/lessons/access/2bR1WJnwkAbCPt7bhlj2i9gxICQ4vQ6ClX9dtxClYqxKMNh5Xrpwol2,,,"124,125,126,127",32,150,271,9,,"3467,3509,6747","124,125,126,127","103,109,113,117,119,123,143,144,146,147,153,154,159,170,171,174,510","212091,212094,212099,212103,212107,212111,212114,212120,212122,212124",30692
bio,3,Анатомия,Внутренняя среда,Разбирается в другой теме,,,,220,33,160,290,9,,"3467,3509,6747,3551,3593,6788,3635,3677,6830,3719,3761,6873,3803,3845,6915,3891,3933,6957,3975,4017,7007,4059,4101,7041,4143,4185,7095",220,,,
bio,1,Ботаника,Бактерии,Особенности бактерий,https://umschool.net/lessons/access/bjiVCwyosUj5caIz83tKTMtDdzndqNoTCMpFFHhMWXo0W4tEPnPijaQ,,,"1,3",36,187,361,87,,"3452,3494,6764","1,3","1,2,3,7,101,103,105,308,323,348,349,350,519,522","135563,144856,144860,144878,144883",39930
bio,1,Ботаника,Бактерии,Методы борьбы с бактериями,https://umschool.net/lessons/access/Mn1Wuc0eLC8nZjXgz4sJ3MSfKKN88JU93J5mAIingNvZF2FrX4YItB8,,,4,36,187,362,87,,"3452,3494,6764",4,"3,4,12,220,223,224,518,520","161938,1645",39907
bio,1,Ботаника,Вирусы,Вирусные организмы,https://umschool.net/lessons/access/wHBDTcJBaP83QBejLvROcrqjZJSUWohrmwFmP8ek80FKAhCQKwjotUa,,,5,36,188,363,87,,"3452,3494,6764",5,"5,501,512,519,520","260869,260881,265580",47835
bio,1,Ботаника,Вирусы,Бактериофаги,https://umschool.net/lessons/access/6D2npgXR33GO90NtiYqEPzmOQwmrvS8VbAMa7GwNXHd8DG2ELvygNQ6,,,6,36,188,364,87,,"3452,3494,6764",6,"5,6,7,501,505,507,510,512,520","260905,265580,299046",47826
bio,1,Ботаника,Грибы,Общая характеристика грибов,https://umschool.net/lessons/access/Ew2NYsca49q3kYHngAM1bsW1DGppKb5u5M2nojYiIUK7Vtx4wGD9o8m,,,"8,18,19",36,189,365,87,,"3452,3494,6764","8,18,19","8,323,505,519","134410,146469,146472",39924
bio,1,Ботаника,Грибы,Экологические группы грибов,https://umschool.net/lessons/access/yeOe64J5H0C2KVjld0XptTMuBBR0YgqQLTHL41vYMEFx5KSVIUtShLz,,,"9,13,11",36,189,366,87,,"3452,3494,6764","9,11,13","8,9,13,14,15,19,323,343,347,408,501,519,520,522","146471,146474,146494,148436,166406,179903",39993
bio,1,Ботаника,Бактерии,Антибиотики,https://umschool.net/lessons/access/7Zf0F1Q2i4t472i5wgeXQGp2UoddtxtIhuC68FYZWiZBb6LzmQntS5u,,,12,36,187,367,87,,"3452,3494,6764",12,"3,252,501,505,520",161935,47825
bio,1,Ботаника,Лишайники,Лишайники,https://umschool.net/lessons/access/TZERCsmPculvReJR3oSJdHiO4HVz81zqlkGUBdj1qSlxwZZeiCHRP5n,,,"14,15",36,190,368,87,,"3452,3494,6764","14,15","13,14,15,408,507,512,519,520","134405,134406,134407,146476,146494",39904
bio,1,Ботаника,Органы растений,Корень,https://umschool.net/lessons/access/VXLwqhJTUgXsdpM9Osh9UAAEWKvZrzKnB5EsPbQaBLn7Qmqcs2PdAEX,,,54,36,199,383,87,,"3452,3494,6764",54,"51,52,54,74,501,505,512,519","136417,136423,136427,138167,142899",39897
bio,1,Ботаника,Органы растений,Видоизменения корней,https://umschool.net/lessons/access/4Mt5zz2poEPt4DB0bIZv692tR2kokGzjWKYEMSmFVoIkYkLPrjrCXXN,,,55,36,199,384,87,,"3452,3494,6764",55,"54,55,57,509,519,520,522","125407,130743,137960",47832
bio,1,Ботаника,Органы растений,Побег,https://umschool.net/lessons/access/CRhHcEXpYE3h4FR8ouKUMPUknRTX0P60Op3Rr4s4H91EPG8RH2OfHkB,,,"56,68",36,199,385,87,,"3452,3494,6764","56,68","56,59,60,61,63,68,74,501,509,512,519","138174,219670,219674,219680",39939
bio,1,Ботаника,Органы растений,Видоизменения побегов,https://umschool.net/lessons/access/tg6jCllXtDDzbWzT24LSNjvXVbUQO52Qz1GMbeuWDAZgXzWp5gvsDqj,,,57,36,199,386,87,,"3452,3494,6764",57,"54,56,57,66,519,522","219696,219703,219708,219716,219764",47834
bio,1,Ботаника,Органы растений,Почка,https://umschool.net/lessons/access/emD8XwqScksK9pJyd6TbksAKxhnEosJYMLEHq4J0kpIVcoRT0DGdkNW,,,58,36,199,387,87,,"3452,3494,6764",58,"240,242,243,501,519","163382,172361,267596,267599,267872,267873",39945
bio,1,Ботаника,Ткани растений,Образовательная ткань,https://umschool.net/lessons/access/U4ajneln1C5fEopuuBiz4N0JnUiNBNk5NgkHFH3ZoyrHDAePOTnnHEQ,,,59,36,200,388,87,,"3452,3494,6764",59,"60,61,63,74,519","123419,123421,123424,127156",39920
bio,1,Ботаника,Ткани растений,Проводящая ткань,https://umschool.net/lessons/access/bjvkKYLwXLTCBSV2IQOZYRj4vZn1BsWXCAmBrXIBj1hrVOzxqqHtUBF,,,60,36,200,389,87,,"3452,3494,6764",60,"60,61,62,63,74,519","123419,123421,123422,123424,127156",39947
bio,1,Ботаника,Ткани растений,Покровная ткань,https://umschool.net/lessons/access/ZpvOVJiBS9XJZ3k4T0tfTFoq0d2mJZ7cYSI9hCNIDCLyd67CCKhE1hK,,,61,36,200,390,87,,"3452,3494,6764",61,"60,61,62,63,519","123419,123421,123422,123424",39942
bio,1,Ботаника,Ткани растений,Механическая ткань,https://umschool.net/lessons/access/g0KvE4f7LVQKFJwE8WcAsaPf3IKNBTJVC1L2MH6kKdLM7e54FiLVNio,,,62,36,200,391,87,,"3452,3494,6764",62,"60,61,62,63,74,519","123419,123421,123422,123424,127156",39908
